0,40,50,0,0.0,0,960,0,0,0,0,0,0,0,0
1,47,55,10,0.0,0,154,2,4,7,1,5,3,0,0
2,42,52,10,0.0,725,960,4,1,0,0,0,0,0,0
3,47,52,10,0.0,490,760,2,4,7,3,13,1,0,0
4,42,53,10,0.0,0,207,4,6,7,4,10,2,0,0
5,45,51,10,0.0,361,601,14,2,2,1,3,1,3,3
6,45,55,10,0.0,147,391,14,2,4,4,2,7,0,0
7,44,56,10,0.0,206,424,4,6,2,6,0,0,0,0
8,46,53,10,0.0,424,730,5,1,0,0,0,0,0,0
9,45,56,10,0.0,0,302,12,1,3,2,0,0,0,0
10,87,36,10,0.0,519,591,2,4,12,1,2,7,0,0
11,85,33,10,0.0,277,495,8,3,8,4,2,4,0,0
12,87,38,10,0.0,467,801,2,3,7,2,0,0,0,0
13,77,13,10,0.0,274,488,12,1,8,2,0,0,0,0
14,30,83,10,0.0,583,937,12,2,7,2,12,2,0,0
15,4,9,10,0.0,455,717,2,2,0,0,0,0,0,0
16,55,66,10,0.0,650,802,5,3,4,7,4,6,0,0
17,47,41,10,0.0,705,960,11,1,3,6,0,0,0,0
18,49,9,10,0.0,688,862,12,2,2,4,12,1,2,3
19,51,32,10,0.0,149,277,3,7,2,6,2,2,0,0
20,75,37,10,0.0,0,195,2,4,2,1,8,1,0,0
21,78,75,10,0.0,771,853,2,5,3,4,4,2,5,2
22,52,10,10,0.0,205,359,2,5,4,5,11,1,4,1
23,45,21,10,0.0,641,905,9,1,7,1,0,0,0,0
24,63,33,10,0.0,739,953,4,6,4,5,0,0,0,0
25,63,31,10,0.0,123,399,2,4,11,2,4,2,0,0
