0,40,50,0,0.0,0,240,0,0,0,0,0,0,0,0,0,0
1,12,50,10,0.0,62,130,2,4,2,3,5,2,12,2,0,0
2,15,46,10,0.0,40,240,12,2,6,1,3,4,2,2,0,0
3,11,47,10,0.0,143,151,4,1,0,0,0,0,0,0,0,0
4,13,48,10,0.0,41,169,10,1,11,2,0,0,0,0,0,0
5,10,50,10,0.0,95,235,12,2,6,3,5,1,5,1,0,0
6,14,45,10,0.0,118,200,10,2,4,6,3,1,4,1,0,0
7,14,46,10,0.0,177,201,4,2,12,1,3,3,0,0,0,0
8,11,45,10,0.0,6,128,8,2,2,1,2,2,9,1,0,0
9,15,47,10,0.0,9,227,10,2,8,2,3,6,4,6,0,0
10,46,82,10,0.0,47,209,2,5,9,1,6,1,6,3,4,2
11,45,79,10,0.0,119,240,3,6,4,2,7,2,0,0,0,0
12,44,79,10,0.0,157,197,2,2,6,1,0,0,0,0,0,0
13,9,31,10,0.0,7,69,5,1,0,0,0,0,0,0,0,0
14,3,99,10,0.0,91,127,11,2,3,5,5,1,9,1,0,0
15,53,45,10,0.0,39,99,2,3,2,5,11,2,0,0,0,0
16,92,74,10,0.0,143,179,10,2,3,2,6,3,3,2,0,0
17,92,28,10,0.0,122,188,2,2,2,2,0,0,0,0,0,0
18,4,13,10,0.0,121,161,4,1,5,1,0,0,0,0,0,0
19,79,40,10,0.0,76,80,4,1,2,5,0,0,0,0,0,0
20,79,51,10,0.0,1,99,2,2,3,1,0,0,0,0,0,0
21,78,14,10,0.0,83,231,5,1,0,0,0,0,0,0,0,0
22,28,28,10,0.0,180,210,11,2,3,3,12,1,6,2,0,0
23,10,46,10,0.0,0,72,2,1,0,0,0,0,0,0,0,0
24,55,45,10,0.0,118,146,4,1,4,6,0,0,0,0,0,0
25,61,82,10,0.0,103,117,4,1,0,0,0,0,0,0,0,0
