0,40,50,0,0.0,0,3390,0,0,0,0,0,0
1,89,55,90,0.0,206,1746,6,4,4,4,11,2
2,74,45,90,0.0,1897,3390,7,2,0,0,0,0
3,67,44,90,0.0,2091,2133,2,4,0,0,0,0
4,85,54,90,0.0,865,2545,7,4,4,6,16,2
5,76,35,90,0.0,1201,2159,2,4,0,0,0,0
6,86,58,90,0.0,654,1394,15,1,0,0,0,0
7,67,53,90,0.0,484,1480,7,2,0,0,0,0
8,74,37,90,0.0,664,1736,2,8,7,4,6,2
9,69,34,90,0.0,2717,3390,12,1,13,2,7,2
10,52,48,90,0.0,210,826,7,2,0,0,0,0
11,47,50,90,0.0,1798,3114,2,4,0,0,0,0
12,50,46,90,0.0,327,2419,7,3,7,2,0,0
13,46,49,90,0.0,39,1221,11,1,0,0,0,0
14,45,45,90,0.0,266,1094,2,4,0,0,0,0
15,46,46,90,0.0,1810,3148,2,3,0,0,0,0
16,51,46,90,0.0,617,1397,16,2,6,2,0,0
17,51,48,90,0.0,0,1267,14,2,15,2,0,0
18,47,48,90,0.0,2698,3390,12,2,10,2,2,7
19,65,36,90,0.0,2558,3390,2,4,0,0,0,0
20,74,34,90,0.0,1736,2942,14,1,0,0,0,0
21,62,22,90,0.0,1660,2102,7,4,12,2,4,4
22,66,25,90,0.0,1090,1498,6,1,2,8,3,8
23,68,37,90,0.0,1858,3390,7,3,8,1,0,0
24,60,29,90,0.0,1498,3024,6,4,8,2,8,1
25,57,24,90,0.0,698,2802,6,2,0,0,0,0
