0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0,0,0
1,74,16,10,0.0,92,140,2,4,5,2,3,2,6,2,0,0
2,24,66,10,0.0,63,103,12,1,7,1,0,0,0,0,0,0
3,18,35,10,0.0,106,170,6,1,0,0,0,0,0,0,0,0
4,68,85,10,0.0,0,142,7,2,6,1,2,1,4,2,4,1
5,93,10,10,0.0,12,132,9,1,0,0,0,0,0,0,0,0
6,43,60,10,0.0,64,84,10,1,8,2,0,0,0,0,0,0
7,31,22,10,0.0,166,230,11,1,3,1,5,3,4,1,5,2
8,81,72,10,0.0,131,177,2,3,0,0,0,0,0,0,0,0
9,56,47,10,0.0,131,223,2,1,0,0,0,0,0,0,0,0
10,6,97,10,0.0,28,184,2,2,7,1,0,0,0,0,0,0
11,4,21,10,0.0,143,201,12,2,12,1,10,2,0,0,0,0
12,54,71,10,0.0,0,103,4,1,0,0,0,0,0,0,0,0
13,79,46,10,0.0,1,97,2,3,0,0,0,0,0,0,0,0
14,29,96,10,0.0,60,136,12,2,3,4,5,2,2,1,4,1
15,41,33,10,0.0,204,216,10,1,4,5,4,6,6,3,8,2
16,91,83,10,0.0,94,188,10,1,0,0,0,0,0,0,0,0
17,66,8,10,0.0,38,72,4,3,2,1,4,2,3,1,3,3
18,16,58,10,0.0,133,157,2,5,5,2,12,1,10,1,5,2
19,23,39,10,0.0,84,168,5,1,2,5,0,0,0,0,0,0
20,73,89,10,0.0,61,95,2,1,0,0,0,0,0,0,0,0
21,98,14,10,0.0,65,71,10,2,5,2,10,1,0,0,0,0
22,48,64,10,0.0,111,191,4,2,12,1,4,1,4,3,0,0
23,35,2,10,0.0,37,45,2,2,6,1,0,0,0,0,0,0
24,85,52,10,0.0,10,118,2,1,0,0,0,0,0,0,0,0
25,60,27,10,0.0,123,223,5,3,5,3,2,4,4,3,0,0
