0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0,0,0
1,26,39,10,0.0,11,67,4,1,3,2,0,0,0,0,0,0
2,76,89,10,0.0,79,187,11,2,12,2,4,6,0,0,0,0
3,51,14,10,0.0,68,216,2,3,8,2,6,3,0,0,0,0
4,1,64,10,0.0,93,167,3,1,2,5,0,0,0,0,0,0
5,2,5,10,0.0,88,96,2,1,0,0,0,0,0,0,0,0
6,52,55,10,0.0,108,172,4,6,5,3,4,1,0,0,0,0
7,77,30,10,0.0,59,225,5,3,9,1,7,2,5,1,7,2
8,27,80,10,0.0,48,70,2,1,0,0,0,0,0,0,0,0
9,40,43,10,0.0,106,188,2,3,0,0,0,0,0,0,0,0
10,90,93,10,0.0,0,208,12,1,4,2,0,0,0,0,0,0
11,65,18,10,0.0,31,230,2,1,0,0,0,0,0,0,0,0
12,15,68,10,0.0,30,160,2,3,0,0,0,0,0,0,0,0
13,21,36,10,0.0,100,142,12,1,4,6,0,0,0,0,0,0
14,71,86,10,0.0,0,165,4,3,5,1,4,2,2,3,8,1
15,96,11,10,0.0,41,143,5,3,3,2,2,3,8,1,0,0
16,46,61,10,0.0,48,72,2,3,5,1,2,2,0,0,0,0
17,33,24,10,0.0,156,176,2,3,4,3,3,2,0,0,0,0
18,83,74,10,0.0,92,186,2,4,7,2,2,3,7,1,0,0
19,58,49,10,0.0,52,156,4,2,2,1,2,4,0,0,0,0
20,8,99,10,0.0,79,213,6,3,5,1,2,4,8,2,10,2
21,12,46,10,0.0,36,138,11,1,4,5,0,0,0,0,0,0
22,62,96,10,0.0,55,123,11,1,3,2,0,0,0,0,0,0
23,87,21,10,0.0,60,206,11,1,0,0,0,0,0,0,0,0
24,37,71,10,0.0,95,221,11,2,4,6,3,1,5,3,0,0
25,49,8,10,0.0,0,120,4,1,3,6,0,0,0,0,0,0
