0,40,50,0,0.0,0,960,0,0,0,0,0,0
1,59,25,10,0.0,317,627,2,7,9,2,6,1
2,59,26,10,0.0,0,611,6,4,13,1,14,1
3,59,23,10,0.0,0,753,6,3,16,1,0,0
4,62,24,10,0.0,604,826,11,1,0,0,0,0
5,61,24,10,0.0,580,960,2,5,11,1,0,0
6,57,22,10,0.0,159,249,14,1,0,0,0,0
7,58,23,10,0.0,608,960,2,3,0,0,0,0
8,60,24,10,0.0,380,676,7,3,10,1,0,0
9,61,22,10,0.0,259,557,7,4,3,3,6,4
10,28,30,10,0.0,199,647,6,3,6,4,0,0
11,27,34,10,0.0,0,141,2,6,13,2,0,0
12,28,32,10,0.0,479,527,2,4,0,0,0,0
13,47,0,10,0.0,349,929,6,2,0,0,0,0
14,97,50,10,0.0,178,240,7,3,2,3,0,0
15,72,25,10,0.0,420,960,2,6,4,3,0,0
16,22,75,10,0.0,416,960,7,2,0,0,0,0
17,15,18,10,0.0,329,625,7,3,4,4,0,0
18,65,68,10,0.0,232,784,8,2,16,1,4,2
19,90,43,10,0.0,167,203,7,4,3,6,9,2
20,40,93,10,0.0,0,410,6,1,11,2,4,7
21,28,31,10,0.0,240,368,13,2,10,2,2,5
22,78,81,10,0.0,432,682,2,6,3,4,0,0
23,53,6,10,0.0,84,692,2,5,6,1,0,0
24,3,56,10,0.0,223,375,2,5,7,2,0,0
25,4,35,10,0.0,216,702,2,5,14,1,0,0
