0,40,50,0,0.0,0,3390,0,0,0,0,0,0,0,0
1,55,57,90,0.0,1783,3390,12,1,0,0,0,0,0,0
2,58,44,90,0.0,629,3390,11,2,13,2,10,2,4,5
3,45,49,90,0.0,565,3390,5,4,4,4,4,1,8,2
4,59,51,90,0.0,1089,1951,2,7,0,0,0,0,0,0
5,44,55,90,0.0,0,2142,2,3,2,4,0,0,0,0
6,61,47,90,0.0,0,1108,4,4,12,2,3,5,6,1
7,50,43,90,0.0,0,1352,4,6,2,1,3,3,0,0
8,56,42,90,0.0,1613,3390,4,4,4,3,11,1,6,1
9,31,49,90,0.0,0,1310,2,2,0,0,0,0,0,0
10,39,61,90,0.0,1344,2166,4,4,3,4,8,1,7,1
11,37,62,90,0.0,1578,2304,8,1,0,0,0,0,0,0
12,40,53,90,0.0,2042,3390,2,5,4,1,5,3,14,2
13,46,49,90,0.0,0,874,14,2,8,1,3,5,2,3
14,30,61,90,0.0,0,2203,4,1,0,0,0,0,0,0
15,34,51,90,0.0,0,343,12,1,13,2,0,0,0,0
16,32,58,90,0.0,0,3383,14,2,5,4,2,2,7,1
17,74,60,90,0.0,2048,2460,12,2,4,7,3,2,4,1
18,73,62,90,0.0,1597,2059,4,3,14,1,7,2,0,0
19,63,49,90,0.0,0,1029,10,2,8,1,2,5,11,1
20,70,56,90,0.0,622,3390,12,2,10,2,3,7,4,7
21,62,54,90,0.0,680,700,13,1,3,2,0,0,0,0
22,72,61,90,0.0,0,1867,5,3,4,4,4,1,0,0
23,72,59,90,0.0,0,1556,12,1,9,2,0,0,0,0
24,75,57,90,0.0,1152,1278,2,3,8,1,0,0,0,0
25,62,49,90,0.0,910,2618,5,1,0,0,0,0,0,0
