0,35,35,0,0.0,0,230,0,0,0,0
1,31,39,10,0.0,0,29,17,1,0,0
2,29,13,10,0.0,0,146,17,1,0,0
3,31,60,10,0.0,0,108,13,2,15,1
4,50,6,10,0.0,87,113,6,3,0,0
5,23,81,10,0.0,48,108,7,2,0,0
6,87,7,10,0.0,59,95,6,5,12,2
7,64,90,10,0.0,106,182,2,5,0,0
8,92,85,10,0.0,67,87,10,5,4,3
9,5,3,10,0.0,147,155,6,3,0,0
10,39,55,10,0.0,70,162,2,5,0,0
11,0,17,10,0.0,167,185,17,2,2,7
12,83,67,10,0.0,112,168,12,2,9,2
13,5,25,10,0.0,0,151,17,2,3,4
14,64,14,10,0.0,111,193,18,1,0,0
15,96,31,10,0.0,82,92,3,8,2,6
16,9,91,10,0.0,114,130,7,5,12,1
17,49,23,10,0.0,0,92,6,5,2,9
18,91,89,10,0.0,61,143,16,2,14,2
19,63,3,10,0.0,0,156,2,6,5,4
20,64,26,10,0.0,64,76,10,5,10,3
21,34,34,10,0.0,170,204,7,3,0,0
22,68,70,10,0.0,108,144,2,4,0,0
23,25,84,10,0.0,28,230,6,2,0,0
24,41,45,10,0.0,109,230,2,5,0,0
25,2,52,10,0.0,86,164,2,7,9,1
