0,40,50,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,68,90,10,0,1127,13,2,3,6,7,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
2,45,70,90,30,0,1125,2,4,2,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42,66,90,10,0,1129,12,2,8,3,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4,42,68,90,10,727,782,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,42,65,90,10,0,1130,4,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,40,69,90,20,621,702,4,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40,66,90,20,0,1130,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,38,68,90,20,255,324,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,38,70,90,10,534,605,13,2,3,4,14,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0
10,35,66,90,10,357,410,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35,69,90,10,448,505,4,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,25,85,90,20,0,1107,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,22,75,90,30,30,92,4,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,85,90,10,0,1106,4,6,2,4,11,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0
15,20,80,90,40,384,429,4,3,6,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,85,90,40,0,1105,5,4,9,2,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
17,18,75,90,20,99,148,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,75,90,20,0,1110,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15,80,90,10,0,1106,2,5,2,4,13,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
20,30,50,90,10,0,1136,5,4,8,1,4,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
21,30,52,90,20,0,1135,2,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,28,52,90,20,812,883,8,4,3,3,8,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0
23,28,55,90,10,732,777,4,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25,50,90,10,0,1131,4,4,2,4,14,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
25,25,52,90,40,169,224,13,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,55,90,10,0,1130,14,2,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,23,52,90,10,261,316,2,4,12,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,23,55,90,20,0,1128,12,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,50,90,10,0,1126,8,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,20,55,90,10,449,504,4,3,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,10,35,90,20,0,1112,2,4,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,10,40,90,30,0,1114,4,3,10,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,8,40,90,40,87,158,5,4,4,2,13,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
34,8,45,90,20,0,1113,3,7,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,35,90,10,283,344,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,45,90,10,665,716,5,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,40,90,20,0,1106,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,40,90,30,479,522,4,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,45,90,20,567,624,3,6,2,4,4,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0
40,35,30,90,10,264,321,5,3,8,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,35,32,90,10,166,235,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,33,32,90,20,68,149,13,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,33,35,90,10,0,1129,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32,30,90,10,359,412,4,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,30,30,90,10,541,600,13,2,10,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,30,32,90,30,0,1125,14,2,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30,35,90,10,0,1127,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,28,30,90,10,0,1122,5,4,3,7,4,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0
49,28,35,90,10,1001,1066,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,26,32,90,10,0,1123,4,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
