0,40,50,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,85,10,20,388,911,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,75,10,30,30,546,10,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,85,10,10,353,708,2,3,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,80,10,40,425,913,2,4,2,1,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
5,20,85,10,20,40,630,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,75,10,20,228,667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,75,10,20,161,558,10,2,3,2,8,1,6,2,4,1,0,0,0,0,0,0,0,0,0,0
8,15,80,10,10,229,624,5,3,2,3,4,4,2,2,3,3,0,0,0,0,0,0,0,0,0,0
9,10,35,10,20,213,648,2,5,2,2,3,3,5,2,9,1,0,0,0,0,0,0,0,0,0,0
10,10,40,10,30,404,753,10,2,6,2,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0
11,8,40,10,40,33,511,5,2,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,45,10,20,46,519,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,35,10,10,395,911,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,45,10,10,35,697,12,2,5,3,9,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
15,2,40,10,20,39,528,2,5,6,1,5,2,4,2,10,2,0,0,0,0,0,0,0,0,0,0
16,0,40,10,20,94,535,12,2,2,1,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0
17,0,45,10,20,394,909,12,2,5,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,44,5,10,20,218,571,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,42,10,10,40,85,542,2,4,2,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
20,42,15,10,10,391,802,11,2,3,3,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
21,40,5,10,10,45,517,5,3,8,1,5,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0
22,40,15,10,40,229,640,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,38,5,10,30,45,523,11,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,38,15,10,10,389,914,7,1,12,1,3,2,7,1,6,2,0,0,0,0,0,0,0,0,0,0
25,35,5,10,20,386,904,2,4,4,2,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
26,95,30,10,30,389,788,4,2,4,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
27,95,35,10,20,57,600,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,92,30,10,10,55,575,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,90,35,10,10,52,536,5,2,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,88,30,10,10,90,521,9,1,7,1,6,3,4,1,5,1,0,0,0,0,0,0,0,0,0,0
31,88,35,10,20,50,534,11,2,4,3,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
32,87,30,10,10,425,898,11,2,5,2,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
33,85,25,10,10,51,602,5,3,6,2,3,5,10,2,4,3,0,0,0,0,0,0,0,0,0,0
34,85,35,10,30,342,751,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,67,85,10,20,410,905,4,2,6,1,9,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
36,65,85,10,40,43,617,2,4,6,2,6,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0
37,65,82,10,10,410,823,2,5,11,2,3,4,11,1,7,1,0,0,0,0,0,0,0,0,0,0
38,62,80,10,30,114,561,5,3,2,4,4,2,3,1,7,2,0,0,0,0,0,0,0,0,0,0
39,60,80,10,10,36,658,4,2,3,1,5,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0
40,60,85,10,30,191,586,5,2,3,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0
41,58,75,10,20,201,670,5,2,2,3,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
42,55,80,10,10,33,568,3,6,4,6,6,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
43,55,85,10,20,429,838,3,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,55,82,10,10,49,504,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,20,82,10,10,37,597,5,2,5,1,12,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
46,18,80,10,10,315,782,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,45,10,10,38,606,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,42,5,10,10,396,904,2,5,3,6,4,2,3,5,2,1,0,0,0,0,0,0,0,0,0,0
49,42,12,10,10,341,658,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,72,35,10,30,351,782,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
