0,40,50,0,0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,68,90,10,885,994,10,2,2,3,10,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2,45,70,90,30,802,893,3,6,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42,66,90,10,25,186,2,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,42,68,90,10,699,810,2,4,3,2,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5,42,65,90,10,15,120,2,4,4,4,9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
6,40,69,90,20,580,743,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40,66,90,20,142,253,5,1,6,2,2,5,2,3,9,2,0,0,0,0,0,0,0,0,0,0
8,38,68,90,20,220,359,12,2,4,6,3,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0
9,38,70,90,10,499,640,2,3,9,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,35,66,90,10,331,436,4,2,5,1,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
11,35,69,90,10,420,533,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,25,85,90,20,617,756,2,4,2,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
13,22,75,90,30,30,155,6,3,3,1,8,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0
14,22,85,90,10,541,646,11,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20,80,90,40,362,451,2,3,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,85,90,40,448,555,11,2,2,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,75,90,20,75,172,4,2,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,15,75,90,20,142,291,4,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15,80,90,10,244,379,2,3,4,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,30,50,90,10,10,137,11,2,6,1,8,1,6,3,5,1,0,0,0,0,0,0,0,0,0,0
21,30,52,90,20,888,991,3,1,6,1,3,1,5,2,3,4,0,0,0,0,0,0,0,0,0,0
22,28,52,90,20,776,919,5,2,3,5,8,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
23,28,55,90,10,709,800,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25,50,90,10,25,184,7,1,2,5,2,2,9,2,12,1,0,0,0,0,0,0,0,0,0,0
25,25,52,90,40,142,251,5,2,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,25,55,90,10,582,741,2,4,5,2,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
27,23,52,90,10,234,343,12,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,23,55,90,20,523,616,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,50,90,10,335,428,7,2,6,1,2,1,4,2,4,1,0,0,0,0,0,0,0,0,0,0
30,20,55,90,10,422,531,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,10,35,90,20,181,256,10,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,10,40,90,30,31,170,11,1,3,1,5,3,4,1,5,2,0,0,0,0,0,0,0,0,0,0
33,8,40,90,40,52,193,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,45,90,20,719,848,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,35,90,10,252,375,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,45,90,10,639,742,12,2,12,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,40,90,20,357,460,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,40,90,30,457,544,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,45,90,20,538,653,12,2,3,4,5,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0
40,35,30,90,10,236,349,10,1,4,5,4,6,6,3,8,2,0,0,0,0,0,0,0,0,0,0
41,35,32,90,10,132,269,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,33,32,90,20,27,190,4,3,2,1,4,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0
43,33,35,90,10,16,144,2,5,5,2,12,1,10,1,5,2,0,0,0,0,0,0,0,0,0,0
44,32,30,90,10,332,439,5,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,30,30,90,10,512,629,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,30,32,90,30,417,540,10,2,5,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30,35,90,10,982,1127,4,2,12,1,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
48,28,30,90,10,601,724,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,28,35,90,10,969,1098,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,26,32,90,10,783,912,5,3,5,3,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
