0,40,50,0,0,0,240,0,0,0,0,0,0,0,0,0,0
1,25,85,10,20,130,190,2,7,2,2,0,0,0,0,0,0
2,22,75,10,30,35,95,14,1,0,0,0,0,0,0,0,0
3,22,85,10,10,94,154,12,1,4,2,0,0,0,0,0,0
4,20,80,10,40,126,186,4,7,2,2,6,4,2,3,0,0
5,20,85,10,20,40,100,5,3,4,3,4,2,0,0,0,0
6,18,75,10,20,80,140,2,4,9,2,4,3,0,0,0,0
7,15,75,10,20,64,124,4,3,2,3,2,6,0,0,0,0
8,15,80,10,10,76,136,5,4,3,5,3,2,8,3,0,0
9,10,35,10,20,76,136,4,3,6,2,6,1,0,0,0,0
10,10,40,10,30,104,164,5,2,2,3,0,0,0,0,0,0
11,8,40,10,40,44,104,5,2,4,3,0,0,0,0,0,0
12,8,45,10,20,49,109,2,3,5,1,0,0,0,0,0,0
13,5,35,10,10,127,187,5,2,2,3,0,0,0,0,0,0
14,5,45,10,10,35,95,2,4,3,3,2,5,0,0,0,0
15,2,40,10,20,43,103,13,1,0,0,0,0,0,0,0,0
16,0,40,10,20,57,117,14,1,0,0,0,0,0,0,0,0
17,0,45,10,20,129,189,14,2,3,7,7,2,0,0,0,0
18,44,5,10,20,72,132,14,2,4,7,8,2,4,5,0,0
19,42,10,10,40,57,117,14,1,4,2,0,0,0,0,0,0
20,42,15,10,10,107,167,2,5,2,7,5,1,13,1,0,0
21,40,5,10,10,52,112,13,2,8,2,3,3,3,4,0,0
22,40,15,10,40,77,137,14,2,7,2,4,2,0,0,0,0
23,38,5,10,30,50,110,5,4,4,4,3,3,10,1,0,0
24,38,15,10,10,133,193,5,3,6,4,14,2,0,0,0,0
25,35,5,10,20,124,184,8,2,7,3,0,0,0,0,0,0
