0,40,50,0,0,0,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,75,90,10,302,479,3,6,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,45,70,90,30,157,428,4,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,62,69,90,10,1138,1355,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60,66,90,10,1247,1434,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,42,65,90,10,15,208,2,5,3,6,4,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0
6,16,42,90,20,209,944,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,58,70,90,20,1059,1246,10,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,34,60,90,20,2035,3288,10,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,28,70,90,10,2090,3271,5,3,2,2,8,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0
10,35,66,90,10,2311,3283,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35,69,90,10,2428,3127,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,25,85,90,20,1772,2625,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,22,75,90,30,2135,2834,10,2,12,1,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0
14,22,85,90,10,1586,2625,4,2,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20,80,90,40,1858,2733,3,2,2,1,3,2,2,1,3,4,0,0,0,0,0,0,0,0,0,0
16,20,85,90,40,1512,2515,4,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,75,90,20,1895,2886,2,5,8,1,6,1,4,3,10,1,0,0,0,0,0,0,0,0,0,0
18,15,75,90,20,1299,2344,5,2,2,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15,80,90,10,1461,2372,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,30,50,90,10,10,963,10,2,3,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,30,56,90,20,2062,3288,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,28,52,90,20,12,752,11,2,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,14,66,90,10,1316,2129,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25,50,90,10,15,532,11,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,22,66,90,40,2177,2990,2,5,8,1,3,5,3,2,4,3,0,0,0,0,0,0,0,0,0,0
